cryptocurrency_id,date_id,current_supply
ethereum,1004,76863637
bitcoin,1005,15137789
ethereum,1005,76890198
bitcoin,1006,15142014
ethereum,1006,76916362
bitcoin,1007,15146689
ethereum,1007,76942555
bitcoin,1008,15151214
ethereum,1008,76968237
ethereum,1009,76994668
bitcoin,1009,15155239
bitcoin,1010,15159739
ethereum,1010,77020533
bitcoin,1011,15164214
ethereum,1011,77047835
bitcoin,1012,15168414
ethereum,1012,77074397
bitcoin,1013,15173114
ethereum,1013,77100955
bitcoin,1014,15178114
ethereum,1014,77127301
ethereum,1015,77153986
bitcoin,1015,15182514
ethereum,1016,77180638
bitcoin,1016,15186214
bitcoin,1017,15190614
ethereum,1017,77207112
bitcoin,1018,15194714
ethereum,1018,77233273
bitcoin,1019,15199514
ethereum,1019,77259751
bitcoin,1020,15203789
ethereum,1020,77286250
bitcoin,1021,15207689
ethereum,1021,77313135
bitcoin,1022,15211839
ethereum,1022,77339464
ethereum,1023,77365689
bitcoin,1023,15215639
bitcoin,1024,15219089
ethereum,1024,77392135
bitcoin,1025,15222964
ethereum,1025,77417807
bitcoin,1026,15227189
ethereum,1026,77444022
bitcoin,1027,15230814
ethereum,1027,77470677
bitcoin,1028,15234564
ethereum,1028,77497238
ethereum,1029,77523775
bitcoin,1029,15237764
bitcoin,1030,15240939
ethereum,1030,77550532
bitcoin,1031,15244339
ethereum,1031,77576702
bitcoin,1032,15247289
ethereum,1032,77603129
bitcoin,1033,15251164
ethereum,1033,77629953
bitcoin,1034,15254664
ethereum,1034,77656607
ethereum,1035,77682803
bitcoin,1035,15258339
bitcoin,1036,15261689
ethereum,1036,77709229
bitcoin,1037,15265014
ethereum,1037,77734458
bitcoin,1038,15268539
ethereum,1038,77760940
bitcoin,1039,15272464
ethereum,1039,77787584
bitcoin,1040,15275839
ethereum,1040,77813695
bitcoin,1041,15279714
ethereum,1041,77839577
ethereum,1042,77866162
bitcoin,1042,15283464
ethereum,1043,77891562
bitcoin,1043,15287164
bitcoin,1044,15290489
ethereum,1044,77917548
bitcoin,1045,15294339
ethereum,1045,77943371
bitcoin,1046,15298539
ethereum,1046,77969112
bitcoin,1047,15302414
ethereum,1047,77995742
bitcoin,1048,15306414
ethereum,1048,78022044
bitcoin,1049,15310014
ethereum,1049,78048414
ethereum,1050,78075665
bitcoin,1050,15313339
bitcoin,1051,15317139
ethereum,1051,78102073
bitcoin,1052,15321164
ethereum,1052,78133296
bitcoin,1053,15324964
ethereum,1053,78164786
bitcoin,1054,15328489
ethereum,1054,78196811
bitcoin,1055,15331889
ethereum,1055,78228094
ethereum,1056,78260173
bitcoin,1056,15335289
bitcoin,1057,15338939
ethereum,1057,78291760
bitcoin,1058,15342414
ethereum,1058,78323155
bitcoin,1059,15346114
ethereum,1059,78354867
bitcoin,1060,15349839
ethereum,1060,78386161
bitcoin,1061,15353514
ethereum,1061,78418232
ethereum,1062,78450122
bitcoin,1062,15357164
bitcoin,1063,15360989
ethereum,1063,78482050
bitcoin,1064,15364514
ethereum,1064,78513681
bitcoin,1065,15368764
ethereum,1065,78544994
bitcoin,1066,15372689
ethereum,1066,78576432
bitcoin,1067,15376364
ethereum,1067,78608132
bitcoin,1068,15379464
ethereum,1068,78639521
ethereum,1069,78671406
bitcoin,1069,15383289
bitcoin,1070,15386764
ethereum,1070,78702487
bitcoin,1071,15390314
ethereum,1071,78734217
bitcoin,1072,15394464
ethereum,1072,78766170
bitcoin,1073,15398339
ethereum,1073,78797745
bitcoin,1074,15402264
ethereum,1074,78829008
ethereum,1075,78860175
bitcoin,1075,15405739
bitcoin,1076,15409339
ethereum,1076,78892089
bitcoin,1077,15413389
ethereum,1077,78923003
bitcoin,1078,15417714
ethereum,1078,78954777
bitcoin,1079,15421539
ethereum,1079,78985748
bitcoin,1080,15425239
ethereum,1080,79017134
bitcoin,1081,15429339
ethereum,1081,79048620
ethereum,1082,79080021
bitcoin,1082,15433439
bitcoin,1083,15436914
ethereum,1083,79111755
bitcoin,1084,15440364
ethereum,1084,79143286
bitcoin,1085,15444314
ethereum,1085,79174785
bitcoin,1086,15447664
ethereum,1086,79206649
bitcoin,1087,15451414
ethereum,1087,79237975
ethereum,1088,79269807
bitcoin,1088,15455539
bitcoin,1089,15459314
ethereum,1089,79301180
bitcoin,1090,15462889
ethereum,1090,79332757
bitcoin,1091,15466489
ethereum,1091,79364451
bitcoin,1092,15469789
ethereum,1092,79395945
bitcoin,1093,15472964
ethereum,1093,79428083
ethereum,1094,79459371
bitcoin,1094,15476739
ethereum,1095,79491246
bitcoin,1095,15479964
bitcoin,1096,15483339
ethereum,1096,79522928
bitcoin,1097,15487289
ethereum,1097,79554612
bitcoin,1098,15490939
ethereum,1098,79586503
bitcoin,1099,15494814
ethereum,1099,79617512
bitcoin,1100,15498739
ethereum,1100,79649425
ethereum,1101,79681219
bitcoin,1101,15502514
bitcoin,1102,15506689
ethereum,1102,79712678
bitcoin,1103,15510564
ethereum,1103,79744454
bitcoin,1104,15514614
ethereum,1104,79776195
bitcoin,1105,15518364
ethereum,1105,79807769
bitcoin,1106,15522564
ethereum,1106,79839618
bitcoin,1107,15526839
ethereum,1107,79871419
ethereum,1108,79903120
bitcoin,1108,15530789
bitcoin,1109,15534114
ethereum,1109,79934373
bitcoin,1110,15537589
ethereum,1110,79966630
bitcoin,1111,15541389
ethereum,1111,79998827
bitcoin,1112,15544989
ethereum,1112,80030495
bitcoin,1113,15548464
ethereum,1113,80062300
ethereum,1114,80093815
bitcoin,1114,15551989
bitcoin,1115,15555514
ethereum,1115,80126007
bitcoin,1116,15559339
ethereum,1116,80158412
bitcoin,1117,15562339
ethereum,1117,80190315
bitcoin,1118,15566064
ethereum,1118,80222405
bitcoin,1119,15569589
ethereum,1119,80254241
ethereum,1120,80286501
bitcoin,1120,15574189
ethereum,1121,80318581
bitcoin,1121,15578689
bitcoin,1122,15582364
ethereum,1122,80350585
bitcoin,1123,15585814
ethereum,1123,80382942
bitcoin,1124,15589189
ethereum,1124,80414986
bitcoin,1125,15592664
ethereum,1125,80447308
bitcoin,1126,15595989
ethereum,1126,80479626
bitcoin,1127,15599664
ethereum,1127,80511595
ethereum,1128,80543603
bitcoin,1128,15603264
bitcoin,1129,15606439
ethereum,1129,80575132
bitcoin,1130,15610014
ethereum,1130,80607280
bitcoin,1131,15613464
ethereum,1131,80639462
bitcoin,1132,15617014
ethereum,1132,80671734
bitcoin,1133,15619989
ethereum,1133,80703876
ethereum,1134,80735459
bitcoin,1134,15624239
bitcoin,1135,15628489
ethereum,1135,80767831
bitcoin,1136,15631989
ethereum,1136,80799777
bitcoin,1137,15635589
ethereum,1137,80832080
bitcoin,1138,15639714
ethereum,1138,80864306
bitcoin,1139,15643314
ethereum,1139,80895470
ethereum,1140,80927842
bitcoin,1140,15647214
bitcoin,1141,15650864
ethereum,1141,80960062
bitcoin,1142,15654889
ethereum,1142,80992286
bitcoin,1143,15658189
ethereum,1143,81024432
bitcoin,1144,15661989
ethereum,1144,81056299
bitcoin,1145,15665714
ethereum,1145,81088177
bitcoin,1146,15669439
ethereum,1146,81121589
ethereum,1147,81155980
bitcoin,1147,15673389
bitcoin,1148,15677814
ethereum,1148,81189176
bitcoin,1149,15681914
ethereum,1149,81220890
bitcoin,1150,15685639
ethereum,1150,81252879
bitcoin,1151,15688864
ethereum,1151,81285550
bitcoin,1152,15692364
ethereum,1152,81317398
ethereum,1153,81349570
bitcoin,1153,15695589
bitcoin,1154,15699639
ethereum,1154,81381255
bitcoin,1155,15703289
ethereum,1155,81413570
bitcoin,1156,15706964
ethereum,1156,81445665
bitcoin,1157,15710664
ethereum,1157,81477826
bitcoin,1158,15714314
ethereum,1158,81509696
ethereum,1159,81541679
bitcoin,1159,15718064
ethereum,1160,81574301
bitcoin,1160,15721939
bitcoin,1161,15725664
ethereum,1161,81606217
bitcoin,1162,15729514
ethereum,1162,81638257
bitcoin,1163,15733289
ethereum,1163,81670394
bitcoin,1164,15736914
ethereum,1164,81701976
bitcoin,1165,15740414
ethereum,1165,81734331
bitcoin,1166,15743839
ethereum,1166,81766227
ethereum,1167,81798176
bitcoin,1167,15747464
bitcoin,1168,15750589
ethereum,1168,81830974
bitcoin,1169,15752539
ethereum,1169,81862940
bitcoin,1170,15754327
ethereum,1170,81894925
bitcoin,1171,15756114
ethereum,1171,81926682
bitcoin,1172,15757727
ethereum,1172,81958840
ethereum,1173,81990655
bitcoin,1173,15759489
bitcoin,1174,15761177
ethereum,1174,82022540
bitcoin,1175,15763139
ethereum,1175,82054706
bitcoin,1176,15765002
ethereum,1176,82086488
bitcoin,1177,15766852
ethereum,1177,82118986
bitcoin,1178,15768452
ethereum,1178,82150760
ethereum,1179,82182671
bitcoin,1179,15770327
bitcoin,1180,15771989
ethereum,1180,82215459
bitcoin,1181,15773602
ethereum,1181,82247149
bitcoin,1182,15775239
ethereum,1182,82279540
bitcoin,1183,15776789
ethereum,1183,82311020
bitcoin,1184,15778427
ethereum,1184,82343012
bitcoin,1185,15780039
ethereum,1185,82373782
ethereum,1186,82406727
bitcoin,1186,15781639
bitcoin,1187,15783339
ethereum,1187,82439082
bitcoin,1188,15785177
ethereum,1188,82471021
bitcoin,1189,15786664
ethereum,1189,82502663
bitcoin,1190,15788589
ethereum,1190,82534882
bitcoin,1191,15790502
ethereum,1191,82566477
ethereum,1192,82597832
bitcoin,1192,15792427
bitcoin,1193,15794502
ethereum,1193,82629536
bitcoin,1194,15796414
ethereum,1194,82662392
bitcoin,1195,15798527
ethereum,1195,82694624
bitcoin,1196,15800602
ethereum,1196,82726210
bitcoin,1197,15802452
ethereum,1197,82758505
ethereum,1198,82790681
bitcoin,1198,15804302
ethereum,1199,82823347
bitcoin,1199,15805852
bitcoin,1200,15807739
ethereum,1200,82855510
bitcoin,1201,15809614
ethereum,1201,82887707
bitcoin,1202,15811477
ethereum,1202,82919819
bitcoin,1203,15813514
ethereum,1203,82951817
bitcoin,1204,15815552
ethereum,1204,82983783
ethereum,1205,83016115
bitcoin,1205,15817377
bitcoin,1206,15819064
ethereum,1206,83048152
bitcoin,1207,15820602
ethereum,1207,83080147
bitcoin,1208,15822527
ethereum,1208,83112936
bitcoin,1209,15824452
ethereum,1209,83144777
bitcoin,1210,15826389
ethereum,1210,83177006
bitcoin,1211,15828427
ethereum,1211,83209705
ethereum,1212,83241995
bitcoin,1212,15830402
bitcoin,1213,15832239
ethereum,1213,83274182
bitcoin,1214,15834139
ethereum,1214,83306456
bitcoin,1215,15835764
ethereum,1215,83338591
bitcoin,1216,15837414
ethereum,1216,83370463
bitcoin,1217,15839214
ethereum,1217,83402769
ethereum,1218,83434793
bitcoin,1218,15841114
bitcoin,1219,15842977
ethereum,1219,83466723
bitcoin,1220,15845027
ethereum,1220,83498595
bitcoin,1221,15846702
ethereum,1221,83530733
bitcoin,1222,15848452
ethereum,1222,83562477
bitcoin,1223,15850364
ethereum,1223,83594862
ethereum,1224,83626357
bitcoin,1224,15851939
ethereum,1225,83658217
bitcoin,1225,15854177
bitcoin,1226,15855927
ethereum,1226,83690411
bitcoin,1227,15857627
ethereum,1227,83722093
bitcoin,1228,15859527
ethereum,1228,83754360
bitcoin,1229,15861327
ethereum,1229,83786269
bitcoin,1230,15863102
ethereum,1230,83818486
bitcoin,1231,15865039
ethereum,1231,83850317
ethereum,1232,83882670
bitcoin,1232,15867089
bitcoin,1233,15869127
ethereum,1233,83914907
bitcoin,1234,15871189
ethereum,1234,83946811
bitcoin,1235,15873139
ethereum,1235,83979340
bitcoin,1236,15875064
ethereum,1236,84011523
bitcoin,1237,15876802
ethereum,1237,84043762
ethereum,1238,84075917
bitcoin,1238,15878839
bitcoin,1239,15880652
ethereum,1239,84105491
bitcoin,1240,15882314
ethereum,1240,84139768
bitcoin,1241,15884202
ethereum,1241,84172260
bitcoin,1242,15886277
ethereum,1242,84204344
bitcoin,1243,15888039
ethereum,1243,84235950
ethereum,1244,84270227
bitcoin,1244,15889739
bitcoin,1245,15891814
ethereum,1245,84303551
bitcoin,1246,15894127
ethereum,1246,84337945
bitcoin,1247,15896039
ethereum,1247,84370073
bitcoin,1248,15898127
ethereum,1248,84405360
bitcoin,1249,15899977
ethereum,1249,84437764
bitcoin,1250,15901764
ethereum,1250,84470077
bitcoin,1251,15903539
ethereum,1251,84501700
ethereum,1252,84536179
bitcoin,1252,15905502
ethereum,1253,84571928
bitcoin,1253,15907264
bitcoin,1254,15909152
ethereum,1254,84605211
bitcoin,1255,15911127
ethereum,1255,84637266
bitcoin,1256,15913214
ethereum,1256,84670347
bitcoin,1257,15915227
ethereum,1257,84703170
bitcoin,1258,15917014
ethereum,1258,84739741
ethereum,1259,84775836
bitcoin,1259,15919127
bitcoin,1260,15921127
ethereum,1260,84809261
bitcoin,1261,15922677
ethereum,1261,84842392
bitcoin,1262,15924414
ethereum,1262,84874872
bitcoin,1263,15926214
ethereum,1263,84907964
bitcoin,1264,15927814
ethereum,1264,84942791
bitcoin,1265,15929514
ethereum,1265,84975704
ethereum,1266,85007912
bitcoin,1266,15931289
bitcoin,1267,15932914
ethereum,1267,85040842
bitcoin,1268,15934477
ethereum,1268,85073216
bitcoin,1269,15936414
ethereum,1269,85106540
bitcoin,1270,15937977
ethereum,1270,85139682
bitcoin,1271,15939652
ethereum,1271,85174219
ethereum,1272,85206346
bitcoin,1272,15941702
bitcoin,1273,15943564
ethereum,1273,85238048
bitcoin,1274,15945364
ethereum,1274,85269380
bitcoin,1275,15947152
ethereum,1275,85301442
bitcoin,1276,15948889
ethereum,1276,85333107
bitcoin,1277,15950614
ethereum,1277,85365063
ethereum,1278,85396508
bitcoin,1278,15952639
ethereum,1279,85427587
bitcoin,1279,15954539
bitcoin,1280,15956402
ethereum,1280,85457213
bitcoin,1281,15958502
ethereum,1281,85489177
bitcoin,1282,15960339
ethereum,1282,85521199
bitcoin,1283,15962139
ethereum,1283,85551697
bitcoin,1284,15963802
ethereum,1284,85582839
bitcoin,1285,15965739
ethereum,1285,85614055
ethereum,1286,85644979
bitcoin,1286,15967189
bitcoin,1287,15969027
ethereum,1287,85676403
bitcoin,1288,15970939
ethereum,1288,85708203
bitcoin,1289,15972764
ethereum,1289,85741462
bitcoin,1290,15974877
ethereum,1290,85773790
bitcoin,1291,15976714
ethereum,1291,85804792
ethereum,1292,85836003
bitcoin,1292,15978814
bitcoin,1293,15980852
ethereum,1293,85867342
bitcoin,1294,15982952
ethereum,1294,85899292
bitcoin,1295,15984727
ethereum,1295,85931716
bitcoin,1296,15986877
ethereum,1296,85963601
bitcoin,1297,15988827
ethereum,1297,85995038
ethereum,1298,86026619
bitcoin,1298,15990964
bitcoin,1299,15992952
ethereum,1299,86057428
bitcoin,1300,15994802
ethereum,1300,86090528
bitcoin,1301,15996577
ethereum,1301,86122860
bitcoin,1302,15998177
ethereum,1302,86155316
bitcoin,1303,15999914
ethereum,1303,86187131
bitcoin,1304,16001589
ethereum,1304,86218309
ethereum,1305,86250931
bitcoin,1305,16003427
bitcoin,1306,16005452
ethereum,1306,86283332
bitcoin,1307,16007352
ethereum,1307,86316764
bitcoin,1308,16009264
ethereum,1308,86349260
bitcoin,1309,16011064
ethereum,1309,86382967
bitcoin,1310,16013114
ethereum,1310,86416907
ethereum,1311,86449885
bitcoin,1311,16014977
bitcoin,1312,16016752
ethereum,1312,86481725
bitcoin,1313,16018577
ethereum,1313,86513473
bitcoin,1314,16020364
ethereum,1314,86545270
bitcoin,1315,16022514
ethereum,1315,86577386
bitcoin,1316,16024364
ethereum,1316,86608558
ethereum,1317,86639790
bitcoin,1317,16026264
ethereum,1318,86671769
bitcoin,1318,16028139
bitcoin,1319,16030314
ethereum,1319,86703479
bitcoin,1320,16032277
ethereum,1320,86735573
bitcoin,1321,16033964
ethereum,1321,86767234
bitcoin,1322,16035614
ethereum,1322,86798910
bitcoin,1323,16037952
ethereum,1323,86830689
bitcoin,1324,16039902
ethereum,1324,86862032
ethereum,1325,86893842
bitcoin,1325,16042127
bitcoin,1326,16043864
ethereum,1326,86925692
bitcoin,1327,16045452
ethereum,1327,86957060
bitcoin,1328,16047114
ethereum,1328,86988817
bitcoin,1329,16048914
ethereum,1329,87020779
bitcoin,1330,16050677
ethereum,1330,87052668
ethereum,1331,87084142
bitcoin,1331,16052564
bitcoin,1332,16054289
ethereum,1332,87115811
bitcoin,1333,16056277
ethereum,1333,87147404
bitcoin,1334,16058264
ethereum,1334,87178478
bitcoin,1335,16060164
ethereum,1335,87209595
bitcoin,1336,16061877
ethereum,1336,87240922
bitcoin,1337,16063939
ethereum,1337,87272930
ethereum,1338,87304575
bitcoin,1338,16065714
bitcoin,1339,16067664
ethereum,1339,87335798
bitcoin,1340,16069714
ethereum,1340,87367373
bitcoin,1341,16071589
ethereum,1341,87399192
bitcoin,1342,16073552
ethereum,1342,87430873
bitcoin,1343,16075402
ethereum,1343,87462102
ethereum,1344,87493850
bitcoin,1344,16077352
bitcoin,1345,16079339
ethereum,1345,87525377
bitcoin,1346,16081389
ethereum,1346,87556904
bitcoin,1347,16083302
ethereum,1347,87589003
bitcoin,1348,16085052
ethereum,1348,87620820
bitcoin,1349,16087064
ethereum,1349,87652180
ethereum,1350,87684075
bitcoin,1350,16088789
bitcoin,1351,16090877
ethereum,1351,87715759
bitcoin,1352,16092577
ethereum,1352,87747510
bitcoin,1353,16094577
ethereum,1353,87778859
bitcoin,1354,16096489
ethereum,1354,87810382
bitcoin,1355,16098639
ethereum,1355,87841939
bitcoin,1356,16100514
ethereum,1356,87873669
bitcoin,1357,16102664
ethereum,1357,87905147
ethereum,1358,87936849
bitcoin,1358,16104752
bitcoin,1359,16106864
ethereum,1359,87968390
bitcoin,1360,16108839
ethereum,1360,87999686
bitcoin,1361,16110714
ethereum,1361,88031291
bitcoin,1362,16112889
ethereum,1362,88063415
bitcoin,1363,16115252
ethereum,1363,88094536
ethereum,1364,88126060
bitcoin,1364,16117514
bitcoin,1365,16119689
ethereum,1365,88157637
bitcoin,1366,16121414
ethereum,1366,88189136
bitcoin,1367,16123277
ethereum,1367,88220556
bitcoin,1368,16125139
ethereum,1368,88251980
bitcoin,1369,16127077
ethereum,1369,88283765
ethereum,1370,88314879
bitcoin,1370,16129202
ethereum,1371,88346407
bitcoin,1371,16131102
bitcoin,1372,16133189
ethereum,1372,88377527
bitcoin,1373,16134989
ethereum,1373,88409456
bitcoin,1374,16136802
ethereum,1374,88440870
bitcoin,1375,16139202
ethereum,1375,88472202
bitcoin,1376,16141164
ethereum,1376,88503617
bitcoin,1377,16143027
ethereum,1377,88534890
ethereum,1378,88566651
bitcoin,1378,16144827
bitcoin,1379,16146814
ethereum,1379,88598249
bitcoin,1380,16148377
ethereum,1380,88629876
bitcoin,1381,16150264
ethereum,1381,88661367
bitcoin,1382,16152089
ethereum,1382,88693072
bitcoin,1383,16154202
ethereum,1383,88724502
ethereum,1384,88755999
bitcoin,1384,16156039
bitcoin,1385,16157777
ethereum,1385,88787589
bitcoin,1386,16159527
ethereum,1386,88819158
bitcoin,1387,16161564
ethereum,1387,88850892
bitcoin,1388,16163677
ethereum,1388,88882357
bitcoin,1389,16165414
ethereum,1389,88914085
ethereum,1390,88945625
bitcoin,1390,16167302
bitcoin,1391,16169189
ethereum,1391,88976952
bitcoin,1392,16171077
ethereum,1392,89008164
bitcoin,1393,16172752
ethereum,1393,89039431
bitcoin,1394,16174602
ethereum,1394,89070819
bitcoin,1395,16176327
ethereum,1395,89102230
bitcoin,1396,16178052
ethereum,1396,89133223
ethereum,1397,89164453
bitcoin,1397,16179927
bitcoin,1398,16181964
ethereum,1398,89195717
bitcoin,1399,16184052
ethereum,1399,89227270
bitcoin,1400,16186277
ethereum,1400,89259091
bitcoin,1401,16188077
ethereum,1401,89290337
bitcoin,1402,16189989
ethereum,1402,89322193
ethereum,1403,89353338
bitcoin,1403,16191789
bitcoin,1404,16193752
ethereum,1404,89384966
bitcoin,1405,16195639
ethereum,1405,89416268
bitcoin,1406,16197289
ethereum,1406,89447440
bitcoin,1407,16199127
ethereum,1407,89479002
bitcoin,1408,16200902
ethereum,1408,89510155
ethereum,1409,89541224
bitcoin,1409,16202814
ethereum,1410,89572550
bitcoin,1410,16204589
bitcoin,1411,16206439
ethereum,1411,89603360
bitcoin,1412,16208389
ethereum,1412,89634387
bitcoin,1413,16210252
ethereum,1413,89665622
bitcoin,1414,16212189
ethereum,1414,89696472
bitcoin,1415,16214002
ethereum,1415,89728084
ethereum,1416,89759300
bitcoin,1416,16215952
bitcoin,1417,16217727
ethereum,1417,89790674
bitcoin,1418,16219639
ethereum,1418,89822106
bitcoin,1419,16221564
ethereum,1419,89853948
bitcoin,1420,16223527
ethereum,1420,89885430
bitcoin,1421,16225589
ethereum,1421,89916425
bitcoin,1422,16227289
ethereum,1422,89948095
ethereum,1423,89979108
bitcoin,1423,16229064
bitcoin,1424,16231052
ethereum,1424,90010484
bitcoin,1425,16232902
ethereum,1425,90041465
bitcoin,1426,16235102
ethereum,1426,90072306
bitcoin,1427,16236764
ethereum,1427,90103368
bitcoin,1428,16238839
ethereum,1428,90134541
ethereum,1429,90165546
bitcoin,1429,16240489
bitcoin,1430,16242427
ethereum,1430,90196102
bitcoin,1431,16244152
ethereum,1431,90227370
bitcoin,1432,16246202
ethereum,1432,90258190
bitcoin,1433,16247889
ethereum,1433,90289398
bitcoin,1434,16249539
ethereum,1434,90320249
ethereum,1435,90350690
bitcoin,1435,16251514
ethereum,1436,90381876
bitcoin,1436,16253714
bitcoin,1437,16255277
ethereum,1437,90412931
bitcoin,1438,16257302
ethereum,1438,90444167
bitcoin,1439,16259139
ethereum,1439,90474891
bitcoin,1440,16261164
ethereum,1440,90505965
bitcoin,1441,16262877
ethereum,1441,90536880
bitcoin,1442,16264864
ethereum,1442,90567123
ethereum,1443,90597160
bitcoin,1443,16266702
bitcoin,1444,16268789
ethereum,1444,90627611
bitcoin,1445,16270564
ethereum,1445,90657825
bitcoin,1446,16272152
ethereum,1446,90688168
bitcoin,1447,16273889
ethereum,1447,90719157
bitcoin,1448,16275764
ethereum,1448,90749155
ethereum,1449,90779659
bitcoin,1449,16277589
bitcoin,1450,16279314
ethereum,1450,90810307
bitcoin,1451,16281139
ethereum,1451,90840827
bitcoin,1452,16282927
ethereum,1452,90870439
bitcoin,1453,16284652
ethereum,1453,90900861
bitcoin,1454,16286739
ethereum,1454,90931339
ethereum,1455,90961329
bitcoin,1455,16288552
bitcoin,1456,16290464
ethereum,1456,90991820
bitcoin,1457,16292014
ethereum,1457,91021603
bitcoin,1458,16293864
ethereum,1458,91052363
bitcoin,1459,16295777
ethereum,1459,91081696
bitcoin,1460,16297614
ethereum,1460,91111026
bitcoin,1461,16299314
ethereum,1461,91140708
ethereum,1462,91169925
bitcoin,1462,16301477
ethereum,1463,91199294
bitcoin,1463,16303364
bitcoin,1464,16305239
ethereum,1464,91228651
bitcoin,1465,16307214
ethereum,1465,91258088
bitcoin,1466,16308864
ethereum,1466,91287640
bitcoin,1467,16310964
ethereum,1467,91317064
bitcoin,1468,16312577
ethereum,1468,91346766
bitcoin,1469,16314677
ethereum,1469,91376469
ethereum,1470,91406350
bitcoin,1470,16316764
bitcoin,1471,16319014
ethereum,1471,91435775
bitcoin,1472,16320952
ethereum,1472,91465530
bitcoin,1473,16322802
ethereum,1473,91495145
bitcoin,1474,16324489
ethereum,1474,91524880
bitcoin,1475,16326414
ethereum,1475,91554770
ethereum,1476,91584023
bitcoin,1476,16328389
ethereum,1477,91612240
bitcoin,1477,16330439
bitcoin,1478,16332564
ethereum,1478,91640703
bitcoin,1479,16334214
ethereum,1479,91669421
bitcoin,1480,16336152
ethereum,1480,91697320
bitcoin,1481,16337927
ethereum,1481,91725800
bitcoin,1482,16339977
ethereum,1482,91754182
bitcoin,1483,16342039
ethereum,1483,91782834
ethereum,1484,91811488
bitcoin,1484,16343877
bitcoin,1485,16345702
ethereum,1485,91840257
bitcoin,1486,16347802
ethereum,1486,91868833
bitcoin,1487,16349727
ethereum,1487,91897474
bitcoin,1488,16351764
ethereum,1488,91926312
bitcoin,1489,16353677
ethereum,1489,91955276
ethereum,1490,91984052
bitcoin,1490,16355777
bitcoin,1491,16357839
ethereum,1491,92012875
bitcoin,1492,16359727
ethereum,1492,92042412
bitcoin,1493,16361964
ethereum,1493,92072232
bitcoin,1494,16364014
ethereum,1494,92100980
bitcoin,1495,16366139
ethereum,1495,92129050
ethereum,1496,92155870
bitcoin,1496,16367964
bitcoin,1497,16370364
ethereum,1497,92183397
bitcoin,1498,16372377
ethereum,1498,92210629
bitcoin,1499,16374427
ethereum,1499,92238419
bitcoin,1500,16376314
ethereum,1500,92265903
bitcoin,1501,16378377
ethereum,1501,92293673
bitcoin,1502,16380439
ethereum,1502,92321305
ethereum,1503,92348955
bitcoin,1503,16382327
bitcoin,1504,16384089
ethereum,1504,92377113
bitcoin,1505,16385914
ethereum,1505,92405040
bitcoin,1506,16387752
ethereum,1506,92433141
bitcoin,1507,16389514
ethereum,1507,92461417
bitcoin,1508,16391264
ethereum,1508,92489686
ethereum,1509,92517884
bitcoin,1509,16393177
bitcoin,1510,16395027
ethereum,1510,92546255
bitcoin,1511,16396839
ethereum,1511,92574554
bitcoin,1512,16398652
ethereum,1512,92603142
bitcoin,1513,16400539
ethereum,1513,92631775
bitcoin,1514,16402264
ethereum,1514,92658480
ethereum,1515,92684635
bitcoin,1515,16404014
ethereum,1516,92711168
bitcoin,1516,16405752
bitcoin,1517,16407752
ethereum,1517,92737271
bitcoin,1518,16409577
ethereum,1518,92763766
bitcoin,1519,16411102
ethereum,1519,92790149
bitcoin,1520,16412877
ethereum,1520,92816848
bitcoin,1521,16414514
ethereum,1521,92843430
bitcoin,1522,16416477
ethereum,1522,92870070
ethereum,1523,92897082
bitcoin,1523,16417977
bitcoin,1524,16419902
ethereum,1524,92923938
bitcoin,1525,16421952
ethereum,1525,92950618
bitcoin,1526,16424302
ethereum,1526,92977334
bitcoin,1527,16426427
ethereum,1527,93004465
bitcoin,1528,16428339
ethereum,1528,93031831
ethereum,1529,93058591
bitcoin,1529,16430202
bitcoin,1530,16431977
ethereum,1530,93085517
bitcoin,1531,16433827
ethereum,1531,93112805
bitcoin,1532,16435889
ethereum,1532,93139869
bitcoin,1533,16437614
ethereum,1533,93166813
bitcoin,1534,16440077
ethereum,1534,93191246
ethereum,1535,93215214
bitcoin,1535,16442239
bitcoin,1536,16444452
ethereum,1536,93239149
bitcoin,1537,16446414
ethereum,1537,93262924
bitcoin,1538,16448152
ethereum,1538,93286695
bitcoin,1539,16449739
ethereum,1539,93310844
bitcoin,1540,16451777
ethereum,1540,93334853
bitcoin,1541,16453627
ethereum,1541,93358372
ethereum,1542,93382326
bitcoin,1542,16455689
bitcoin,1543,16457552
ethereum,1543,93406809
bitcoin,1544,16459577
ethereum,1544,93431302
bitcoin,1545,16461502
ethereum,1545,93455144
bitcoin,1546,16463502
ethereum,1546,93479452
bitcoin,1547,16465652
ethereum,1547,93503935
ethereum,1548,93527994
bitcoin,1548,16467877
bitcoin,1549,16469727
ethereum,1549,93552687
bitcoin,1550,16471564
ethereum,1550,93577198
bitcoin,1551,16473489
ethereum,1551,93601554
bitcoin,1552,16475364
ethereum,1552,93626239
bitcoin,1553,16477327
ethereum,1553,93650732
bitcoin,1554,16479164
ethereum,1554,93675450
ethereum,1555,93699508
bitcoin,1555,16480977
bitcoin,1556,16482839
ethereum,1556,93720925
bitcoin,1557,16484739
ethereum,1557,93742064
bitcoin,1558,16486464
ethereum,1558,93763027
bitcoin,1559,16488702
ethereum,1559,93784332
bitcoin,1560,16490914
ethereum,1560,93805523
ethereum,1561,93826789
bitcoin,1561,16492664
bitcoin,1562,16494577
ethereum,1562,93848410
bitcoin,1563,16496627
